"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Melanogrammus aeglefinus_Adu",2003,1,"All_areas",5988.85665009274,0.124099365229261,743.213308725545
"Melanogrammus aeglefinus_Adu",2004,1,"All_areas",4578.33473958412,0.129020514923404,590.699105592852
"Melanogrammus aeglefinus_Adu",2005,1,"All_areas",3114.29745447618,0.144038861724831,448.579860415287
"Melanogrammus aeglefinus_Adu",2006,1,"All_areas",2817.54648906731,0.166995370418046,470.51721961186
"Melanogrammus aeglefinus_Adu",2007,1,"All_areas",3280.87459583781,0.137028942471806,449.57477625027
"Melanogrammus aeglefinus_Adu",2008,1,"All_areas",5639.30216691011,0.126320654097856,712.360338379545
"Melanogrammus aeglefinus_Adu",2009,1,"All_areas",4194.64562310193,0.133065326346885,558.161888747589
"Melanogrammus aeglefinus_Adu",2010,1,"All_areas",12293.6392596245,0.101965554940892,1253.52774935075
"Melanogrammus aeglefinus_Adu",2011,1,"All_areas",22019.2793168057,0.104159140899739,2293.50921686987
"Melanogrammus aeglefinus_Adu",2012,1,"All_areas",11158.7139092552,0.129147778102292,1441.12310785944
"Melanogrammus aeglefinus_Adu",2013,1,"All_areas",7813.11758276588,0.13196246598601,1031.03826326044
"Melanogrammus aeglefinus_Adu",2014,1,"All_areas",12994.1234178721,0.12646178561184,1643.26004988473
"Melanogrammus aeglefinus_Adu",2015,1,"All_areas",15049.6176912432,0.121173290103029,1823.61169044069
"Melanogrammus aeglefinus_Juv",1990,1,"All_areas",15.4100062068096,0.706196196842888,10.8824877765742
"Melanogrammus aeglefinus_Juv",1991,1,"All_areas",133.685403141416,0.363493729239416,48.5938057327481
"Melanogrammus aeglefinus_Juv",1992,1,"All_areas",152.401091717563,0.437078984492748,66.6113144034985
"Melanogrammus aeglefinus_Juv",1993,1,"All_areas",525.718425679035,0.263514016936761,138.534174128352
"Melanogrammus aeglefinus_Juv",1994,1,"All_areas",679.195664934647,0.246873622912729,167.675494469036
"Melanogrammus aeglefinus_Juv",1995,1,"All_areas",1290.4317233632,0.297648698598192,384.09532308888
"Melanogrammus aeglefinus_Juv",1996,1,"All_areas",4808.18073622644,0.302786488498758,1455.85216118938
"Melanogrammus aeglefinus_Juv",1997,1,"All_areas",518.974875200534,0.259786055246782,134.822435600538
"Melanogrammus aeglefinus_Juv",1998,1,"All_areas",243.151522233744,0.336158483680991,81.73744701882
"Melanogrammus aeglefinus_Juv",1999,1,"All_areas",2272.04928050702,0.232141521425341,527.436976730249
"Melanogrammus aeglefinus_Juv",2000,1,"All_areas",1235.62430967047,0.264711447928869,327.083900108979
"Melanogrammus aeglefinus_Juv",2001,1,"All_areas",3605.20578339633,0.215194939493925,775.822040421121
"Melanogrammus aeglefinus_Juv",2002,1,"All_areas",6464.60151560181,0.234074162217863,1513.19618383682
"Melanogrammus aeglefinus_Juv",2003,1,"All_areas",11243.5648335874,0.154244186734678,1734.25451375531
"Melanogrammus aeglefinus_Juv",2004,1,"All_areas",4584.20945576265,0.153278752481839,702.661906494748
"Melanogrammus aeglefinus_Juv",2005,1,"All_areas",5622.12755927522,0.171462894004325,963.986261774799
"Melanogrammus aeglefinus_Juv",2006,1,"All_areas",2494.74157987455,0.172051244001968,429.22339228085
"Melanogrammus aeglefinus_Juv",2007,1,"All_areas",6422.26237601307,0.143248063816262,919.976650683901
"Melanogrammus aeglefinus_Juv",2008,1,"All_areas",5889.72459926821,0.142453814642057,839.013736356917
"Melanogrammus aeglefinus_Juv",2009,1,"All_areas",19957.8611428277,0.149695131768409,2987.5946535912
"Melanogrammus aeglefinus_Juv",2010,1,"All_areas",28078.9929055595,0.106939607222959,3002.75647253679
"Melanogrammus aeglefinus_Juv",2011,1,"All_areas",4520.02776215636,0.120583665938595,545.04151770504
"Melanogrammus aeglefinus_Juv",2012,1,"All_areas",495.228073107652,0.189574807820103,93.8827667865032
"Melanogrammus aeglefinus_Juv",2013,1,"All_areas",4525.75048298639,0.143398554441684,648.986077024002
"Melanogrammus aeglefinus_Juv",2014,1,"All_areas",6056.80170469176,0.130617327516647,791.123251965108
"Melanogrammus aeglefinus_Juv",2015,1,"All_areas",5568.11263433555,0.153238003618605,853.246464009112
"Merlangius merlangus_Adu",1990,1,"All_areas",3624.75665834909,0.349017300796022,1265.10278493941
"Merlangius merlangus_Adu",1991,1,"All_areas",3108.08728552978,0.222612608884698,691.899419273143
"Merlangius merlangus_Adu",1992,1,"All_areas",2359.04167373931,0.280453931827232,661.602512744483
"Merlangius merlangus_Adu",1993,1,"All_areas",2996.13696755936,0.21502160211266,644.234170913578
"Merlangius merlangus_Adu",1994,1,"All_areas",3457.40489697081,0.197332967795195,682.25996918889
"Merlangius merlangus_Adu",1995,1,"All_areas",10419.5340960251,0.250220858270767,2607.18476428891
"Merlangius merlangus_Adu",1996,1,"All_areas",7217.01604621223,0.246914877444743,1781.98863256723
"Merlangius merlangus_Adu",1997,1,"All_areas",8318.1064456838,0.176311251749007,1466.57575962
"Merlangius merlangus_Adu",1998,1,"All_areas",4802.57726773257,0.219645168823676,1054.86289475987
